rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,dem_source,flowline_type,ref_hgt_qc_diff,inversion_glen_a,inversion_fs,error_task,error_msg,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias
RGI60-09.00297,09,09-02,(Severny Island),55.5301,73.832,3.462,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.29499934087813884,0.18752260584558494,0.0,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,513.7567749023438,477.2823486328125,175.97793579101562,857.691650390625,857.691650390625,175.97793579101562,0.0,55.4972702650353,73.83570756192007,4752.0,3462000.0,510.873373522529,839.942467525996,182.3597691104219,0.13909175937992693,728.5353535353536,57.0538023580051,182.19036011604265,1995,122.63763159890776,122.63763159890779,True,438.94325718854674
RGI60-09.00298,09,09-02,(Severny Island),56.446,73.8769,0.428,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.016664507981640642,0.010585566369322423,0.0,0.0,COPDEM,elevation_band,100.0,2.804597255283034e-24,0,,,401.57672119140625,397.4827575683594,251.84603881835938,610.7695922851562,610.7695922851562,251.96353149414062,0.0,56.4671511045939,73.87372319313741,1102.0,428000.00000000006,413.2720484999779,597.6866456011427,260.5596496501037,0.295480388870212,388.38475499092567,172.36406714583583,220.12353883867164,1995,124.96838558170153,124.96838558170155,True,438.0234411867426
RGI60-09.00299,09,09-02,(Severny Island),55.6916,73.8352,2.442,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.17934229974185742,0.11604573912461694,0.0,0.0,COPDEM,elevation_band,10.0,2.804597255283034e-24,0,,,482.8813171386719,494.236328125,185.05722045898438,749.1513671875,749.1513671875,185.05722045898438,0.0,55.707345938410846,73.85216734486902,3072.0,2442000.0,483.183276258577,723.1621493194416,211.06605632648098,0.16785640656653067,794.921875,147.72731686729927,346.4731003092079,1995,122.6731520450426,122.6731520450426,True,438.8038517896957
RGI60-09.00300,09,09-02,(Severny Island),55.6206,73.84,2.5,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.17052884008889438,0.1198523155318864,0.0,0.0,COPDEM,elevation_band,110.0,2.804597255283034e-24,0,,,609.8859252929688,640.215087890625,302.3659362792969,791.75927734375,791.75927734375,302.3659362792969,0.0,55.573192107550085,73.85497580903893,2880.0,2500000.0,610.9805243918013,781.6393490144038,323.0260425764856,0.16099231172165535,868.0555555555555,118.9282853291089,205.35726452250142,1995,122.65167883229091,122.65167883229094,True,438.83007705854544
RGI60-09.00301,09,09-02,(Severny Island),55.6712,73.9902,19.224,2000,Glacier,Land-terminating,False,Glacier or ice cap,2.3272747180690097,1.9804509196614284,0.0,0.0,COPDEM,elevation_band,60.0,2.804597255283034e-24,0,,,467.643798828125,478.5404052734375,256.30120849609375,614.7555541992188,614.7555541992188,256.30120849609375,0.0,55.69564854680984,73.96451922735754,4828.0,19223999.999999993,469.1540927738116,607.5568615473695,268.76034406256576,0.0732277075811953,3981.7729908864953,76.12631488064544,581.9074414514907,1995,125.36135203697782,125.36135203697782,True,437.94911409663564
RGI60-09.00302,09,09-02,(Severny Island),55.5848,73.9707,5.903,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.6152448364551547,0.3905745975805142,0.0,0.0,COPDEM,elevation_band,39.0,2.804597255283034e-24,0,,,429.72857666015625,445.2866516113281,228.06834411621094,577.2849731445312,577.2849731445312,228.06834411621094,0.0,55.555511642645705,73.95086939666636,4136.0,5902999.999999998,429.1103426819212,574.1066612595419,240.83283657899852,0.08269062976018487,1427.2243713733076,57.14011085941001,221.34582676551523,1995,120.15066548049,120.15066548048998,True,438.1200379579537
RGI60-09.00303,09,09-02,(Severny Island),55.6374,74.0216,7.3,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.880080697399369,0.5230555922391681,0.001773173431659877,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,305.34173583984375,298.4393615722656,69.02030181884766,680.7069091796875,680.7069091796875,69.02030181884766,0.0,55.67416470649872,74.04780269751784,5760.0,7300000.0,308.73482673577143,657.3426352988646,79.55894445770659,0.10360733409939756,1267.3611111111109,428.2720267765028,734.0991392308013,1995,94.81303337990651,94.81303337990653,True,407.0523724654791
RGI60-09.00304,09,09-02,(Severny Island),56.8257,73.9134,0.786,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.042355942120107556,0.02441658478250454,0.0,0.0,COPDEM,elevation_band,350.0,2.804597255283034e-24,0,,,680.8904418945312,694.9725952148438,498.4794921875,815.0944213867188,815.0944213867188,498.4794921875,0.0,56.86381775437522,73.91326242000677,1804.0,786000.0,681.7947137042861,806.4930713947672,507.493700088044,0.16757538929125312,435.69844789356983,35.77295136056385,94.32652748883109,1995,135.2480747836447,135.24807478364468,True,406.8392202307563
RGI60-09.00305,09,09-02,(Severny Island),56.8321,73.9037,2.156,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.13355177046177893,0.09777908237860121,0.0,0.0,COPDEM,elevation_band,370.0,2.804597255283034e-24,0,,,706.8173217773438,702.9861450195312,511.2557067871094,889.9087524414062,889.9087524414062,511.2557067871094,0.0,56.86365702887073,73.91223640898143,1984.0,2155999.9999999995,706.5750286979832,865.814056817875,531.8012982472535,0.17275335967845937,1086.6935483870966,231.36443051348616,558.9415770792326,1995,136.60034577390516,136.60034577390522,True,406.83461875280136
RGI60-09.00306,09,09-02,(Severny Island),56.0137,73.8942,1.566,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.1133747594761636,0.06299666864061469,0.0,0.0,COPDEM,elevation_band,30.0,2.804597255283034e-24,0,,,443.36468505859375,477.88031005859375,205.9357452392578,630.894287109375,630.894287109375,205.9357452392578,0.0,56.06530354618117,73.89421562135168,2520.0,1565999.9999999998,450.2494869574325,633.3866302405894,225.6625648126902,0.165866992113792,621.4285714285714,200.68427409944533,255.53040099049872,1995,142.2364722960912,142.23647229609116,True,438.2391235694909
RGI60-09.00307,09,09-02,(Severny Island),56.3989,73.9003,7.813,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.8201152330937498,0.5742532019936428,0.11578181056373489,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,446.5759582519531,470.871337890625,115.46894836425781,836.2102661132812,836.2102661132812,115.99848175048828,0.0,56.47023895915631,73.90665301734413,5880.0,7813000.000000002,414.9978742680126,793.8197199356387,117.73827778925889,0.11581711662454632,1328.7414965986393,82.78967916322814,177.40653934690266,1995,168.1095259919574,168.10952599195753,True,437.93051829315596
RGI60-09.00308,09,09-02,(Severny Island),56.4897,74.0874,1.789,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.13719495072829724,0.07565160308631744,0.0,0.0,COPDEM,elevation_band,100.0,2.804597255283034e-24,0,,,428.244873046875,451.9560241699219,236.34933471679688,582.3253784179688,582.3253784179688,236.44400024414062,0.0,56.44788989607691,74.09200005479758,2320.0,1789000.0,439.48484755928575,557.8026039280218,258.4293671874752,0.13281602932763986,771.1206896551724,435.4846901636913,508.87944415590266,1995,137.97216702795419,137.9721670279541,True,406.9544237686928
RGI60-09.00309,09,09-02,(Severny Island),56.7837,74.0849,7.678,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.8259204920965287,0.5606541810656871,0.0,0.0,COPDEM,elevation_band,70.0,2.804597255283034e-24,0,,,471.3456726074219,479.2274475097656,203.76805114746094,739.3423461914062,739.3423461914062,203.76805114746094,0.0,56.85396502586418,74.0984995989552,4802.0,7677999.999999999,472.3814782238993,729.5996884225715,231.74550107158097,0.10667648990967975,1598.917117867555,435.63390163046165,1022.9111620173896,1995,169.651047318432,169.651047318432,True,406.91059494840687
RGI60-09.00310,09,09-02,(Severny Island),56.7325,74.0555,2.623,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.1957008355574855,0.12803436933830883,0.0,0.0,COPDEM,elevation_band,110.0,2.804597255283034e-24,0,,,570.6903686523438,598.07080078125,249.94290161132812,796.104248046875,796.104248046875,249.94290161132812,0.0,56.74998574706934,74.0403581384657,2772.0,2623000.0000000005,571.8623641516839,772.0875209140207,270.05711798054557,0.18318298708701455,946.2481962481963,171.5525409768413,361.500302129272,1995,217.36948558288154,217.3694855828815,True,406.9068106240219
RGI60-09.00311,09,09-02,(Severny Island),56.7864,74.0987,1.968,2000,Ice cap,Land-terminating,False,Glacier or ice cap,0.1601797163083549,0.08625085748632608,0.0,0.0,COPDEM,elevation_band,10.0,2.804597255283034e-24,0,,,372.6978454589844,373.795654296875,148.24755859375,549.0817260742188,549.0817260742188,148.24755859375,0.0,56.82798427294633,74.10779073220434,2640.0,1967999.9999999995,373.4652207872449,528.0190944508156,171.55039624999915,0.139013138051793,745.4545454545453,106.86863212382117,146.90276491597916,1995,151.99162249768466,151.99162249768463,True,406.9154472466519
RGI60-09.00312,09,09-02,(Severny Island),56.6571,74.0366,5.385,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.3994271382483749,0.3442383607923357,0.0,0.0,COPDEM,elevation_band,110.0,2.804597255283034e-24,0,,,495.36175537109375,486.2330322265625,234.47865295410156,808.5138549804688,808.5138549804688,234.47865295410156,0.0,56.70976245608176,74.03100093628352,2772.0,5385000.0,497.77833892530344,790.5822458037163,272.95310555825154,0.19207228925254097,1942.6406926406926,260.4746906095567,681.2120829840027,1995,164.79126476318092,164.79126476318092,True,406.9104524324466
RGI60-09.00313,09,09-02,(Severny Island),56.291,74.0825,2.735,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.24175838810622016,0.13561110249248823,0.0,0.0,COPDEM,elevation_band,50.0,2.804597255283034e-24,0,,,454.9012145996094,468.62994384765625,196.05455017089844,624.9478149414062,624.9478149414062,196.05455017089844,0.0,56.32522461199615,74.0726074099203,2904.0,2734999.9999999995,458.4881599799652,628.1043538884721,225.0169847693671,0.1451149875795494,941.8044077134989,129.77239354961708,334.75457741894536,1995,154.8884652081194,154.8884652081194,True,406.9815737498137
RGI60-09.00314,09,09-02,(Yuzhny Island),54.463,73.075,0.493,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.015717163128373773,0.012857112116387081,0.0,0.0,COPDEM,elevation_band,560.0,2.804597255283034e-24,0,,,834.8848266601562,835.2512817382812,753.431396484375,934.5670166015625,934.5670166015625,753.431396484375,0.0,54.448062080149676,73.07822608994836,600.0,492999.9999999999,836.5735927887449,905.0726078665775,776.9754511263914,0.22514523022558244,821.6666666666665,346.22962487954425,584.2246550479782,1995,74.03603464109587,74.03603464109587,True,485.39671393367644
RGI60-09.00315,09,09-02,(Severny Island),56.0282,74.0774,0.377,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.014153696247238091,0.00889095216314998,0.0,0.0,COPDEM,elevation_band,460.0,2.804597255283034e-24,0,,,791.80908203125,811.600341796875,628.4944458007812,931.091552734375,931.091552734375,628.4944458007812,0.0,56.00962160484336,74.08184918820963,1102.0,377000.00000000006,797.1645797711768,923.0656707806355,649.6789991688486,0.250275439744537,342.1052631578948,143.8661081964366,191.79352743955627,1995,111.85032107906558,111.85032107906558,True,407.0180753791306
RGI60-09.00316,09,09-02,(Severny Island),56.0454,74.0844,0.707,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.02881696456881059,0.021107199306005346,0.0,0.0,COPDEM,elevation_band,400.0,2.804597255283034e-24,0,,,772.5578002929688,772.7306518554688,575.7429809570312,946.82470703125,946.82470703125,575.7429809570312,0.0,56.023047495103164,74.08717357979711,1276.0,707000.0,773.6875142871452,924.7098767025163,597.2892142267686,0.2588658816612924,554.0752351097178,64.11148087113455,141.2215000185291,1995,124.4662806558884,124.46628065588838,True,407.0183711969778
RGI60-09.00317,09,09-02,(Severny Island),56.6253,74.0823,13.896,2000,Glacier,Land-terminating,False,Glacier or ice cap,1.780365954568271,1.267512933562064,0.0014051282120577022,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,480.0175476074219,480.61846923828125,81.05146026611328,857.5670776367188,857.5670776367188,81.05146026611328,0.0,56.68669175034659,74.11018453330517,7068.0,13895999.999999998,482.41434502746785,844.2422466381283,89.08985611255079,0.10754648397199108,1966.0441426146008,114.07079785219919,538.3687012114606,1995,223.51174323620606,223.51174323620603,True,406.9326597109701
RGI60-09.00318,09,09-02,(Severny Island),56.5851,74.1003,4.406,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.4277504218611249,0.2612402523852388,0.0,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,401.33099365234375,403.31201171875,129.95962524414062,662.2969360351562,662.2969360351562,129.95962524414062,0.0,56.60134764993606,74.11510178395372,4134.0,4406000.0,403.59587182063945,655.0287125946006,145.75836103382863,0.12502603278501762,1065.795839380745,76.85428208701015,261.4190439263706,1995,170.50496092389935,170.5049609238994,True,406.9454697975222
RGI60-09.00319,09,09-02,(Severny Island),56.5479,74.0469,16.216,2000,Glacier,Land-terminating,False,Glacier or ice cap,2.589757494404785,1.5672979069301987,0.0009416132015180996,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,466.624267578125,470.3197021484375,67.64252471923828,843.8063354492188,843.8063354492188,67.64252471923828,0.0,56.59927265554679,74.00949842987927,7656.0,16216000.0,471.6820263101176,832.1554903412192,83.2180109761838,0.09847729176502963,2118.0773249738772,310.51228164245293,534.1013323131067,1995,219.00503381108672,219.0050338110868,True,406.930217720484
RGI60-09.00320,09,09-02,(Severny Island),56.4631,74.041,6.931,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.9159581893118843,0.4870496975108666,0.0,0.0,COPDEM,elevation_band,20.0,2.804597255283034e-24,0,,,480.5371398925781,470.15740966796875,168.8663330078125,841.2007446289062,841.2007446289062,168.8663330078125,0.0,56.4687857119927,74.01234561220568,6110.0,6930999.999999999,480.949797811262,795.454810036225,182.37245436683463,0.10253929462664325,1134.3698854337154,90.81654887813283,295.30488309021104,1995,211.2974713964791,211.29747139647915,True,406.94020021845057
RGI60-09.00321,09,09-02,(Severny Island),56.1939,74.0964,1.637,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.10071906114274741,0.06695697908202553,0.0,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,294.1729736328125,293.56634521484375,106.78582763671875,563.4230346679688,563.4230346679688,106.78582763671875,0.0,56.1871974167106,74.11178248814981,2352.0,1637000.0,298.14034119396376,552.818434030786,115.76598277875652,0.1871125012760505,696.0034013605441,68.35171291932576,211.9882206093022,1995,108.60983228223014,108.60983228223012,True,407.00133918084725
RGI60-09.00322,09,09-02,(Severny Island),56.0818,74.0771,2.154,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.12388341830019645,0.09765438585811528,0.0,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,422.6640625,429.19366455078125,105.69721221923828,833.5838623046875,833.5838623046875,105.69721221923828,0.0,56.09864616552494,74.06307456322794,2852.0,2154000.0,425.60575982187316,804.34702906235,115.440962983985,0.23993800402462095,755.2594670406731,48.35807365443426,130.86502916896475,1995,141.32933085080458,141.32933085080458,True,407.01008704281395
RGI60-09.00323,09,09-02,(Severny Island),56.1274,74.1001,6.158,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.5231252605038111,0.41396010012942835,0.0,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,456.7370910644531,468.4269714355469,89.10006713867188,844.3466796875,844.3466796875,89.10006713867188,0.0,56.14542709098961,74.12695016647159,4050.0,6158000.000000001,462.3737138423813,797.2597382839989,114.25400096461549,0.1707617302372918,1520.493827160494,608.3441695734932,775.5124059618978,1995,178.2279689826102,178.2279689826102,True,407.0126059067295
RGI60-09.00324,09,09-02,(Yuzhny Island),54.4783,73.063,0.377,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.014936191088482825,0.00889095216314998,0.0,0.0,COPDEM,elevation_band,740.0,2.804597255283034e-24,0,,,1061.4990234375,1064.317626953125,933.990966796875,1178.4227294921875,1178.4227294921875,933.990966796875,0.0,54.47977735226005,73.06868029403728,1026.0,376999.99999999994,1070.6402452325017,1168.7503232609697,952.0436862396668,0.21043660033693629,367.4463937621832,184.00568063883338,277.13335499498896,1995,84.0361088547919,84.03610885479193,True,485.4470674129924
RGI60-09.00325,09,09-02,(Severny Island),56.3627,74.1659,2.135,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.14533558076103115,0.09647193758270163,0.0,0.0,COPDEM,elevation_band,80.0,2.804597255283034e-24,0,,,613.8670654296875,595.4803466796875,208.02708435058594,881.1806640625,881.1806640625,208.02708435058594,0.0,56.345816035576114,74.15110652193269,2460.0,2135000.0,614.0481469868339,863.5670566814648,248.12137824267188,0.24992129265848662,867.8861788617887,162.11997843175644,339.0253930961445,1995,357.74883790596874,357.7488379059688,True,407.00379676965184
RGI60-09.00326,09,09-02,(Severny Island),56.0093,74.1604,1.437,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.06563100805250673,0.0559734367458478,0.0,0.0,COPDEM,elevation_band,50.0,2.804597255283034e-24,0,,,438.0004577636719,454.4219970703125,202.4804229736328,623.4807739257812,623.4807739257812,202.4804229736328,0.0,56.03049743591997,74.1668771600333,1350.0,1437000.0,439.98115230966175,595.0069148970707,228.83206064994647,0.27448173365347883,1064.4444444444446,281.68815994759524,477.34257368879906,1995,184.10222306577865,184.10222306577862,True,407.05434064036115
RGI60-09.00327,09,09-02,(Severny Island),56.5346,74.1883,0.436,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.019279281117160128,0.01085857511069201,0.0,0.0,COPDEM,elevation_band,310.0,2.804597255283034e-24,0,,,632.093017578125,645.84912109375,455.32977294921875,830.3247680664062,830.3247680664062,455.32977294921875,0.0,56.510225248891956,74.18589743596974,1368.0,436000.00000000006,635.4825351810592,808.4827670134143,469.49367053261705,0.24940190382593727,318.7134502923976,136.47378862895312,189.60388175498989,1995,167.66078725297893,167.66078725297893,True,406.9868836666565
RGI60-09.00328,09,09-02,(Severny Island),55.8008,74.1741,0.568,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.02636457526392921,0.01562096569489132,0.0,0.0,COPDEM,elevation_band,180.0,2.804597255283034e-24,0,,,417.8641052246094,414.3459167480469,347.4674377441406,532.283935546875,532.283935546875,347.4674377441406,0.0,55.81509040102584,74.17344115716618,882.0,568000.0,420.6592777430876,501.1010877264104,359.92146680997945,0.16945246262631844,643.9909297052154,279.0525657180358,500.51811918372476,1995,108.39475141945367,108.3947514194537,True,407.0911714926809
RGI60-09.00329,09,09-02,(Severny Island),55.8859,74.1559,2.044,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.1368712140751412,0.0908636425372375,0.0,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,327.1048278808594,303.1805725097656,153.63803100585938,656.5586547851562,656.5586547851562,153.63803100585938,0.0,55.877937897420324,74.14202729575818,2520.0,2043999.9999999998,329.88123161498794,648.6339807288726,169.44181270507997,0.19119236391826783,811.1111111111111,263.9944736074007,475.63288433403966,1995,149.6305165373388,149.6305165373387,True,407.07097827743553
RGI60-09.00330,09,09-02,(Severny Island),55.8823,74.173,1.274,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.06488090975428801,0.04743368667834102,0.0,0.0,COPDEM,elevation_band,80.0,2.804597255283034e-24,0,,,436.8145446777344,428.8563232421875,253.91500854492188,654.552001953125,654.552001953125,253.91500854492188,0.0,55.88516595899538,74.18329915184808,1612.0,1274000.0000000002,436.8946823586167,629.1516535917084,264.3832000927763,0.22972097767259841,790.3225806451615,132.43618206601803,353.508268942751,1995,164.96753938554153,164.9675393855415,True,407.0784716641833
RGI60-09.00331,09,09-02,(Severny Island),56.5051,74.2069,2.347,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.1718189430149763,0.10988398861571985,0.0,0.0,COPDEM,elevation_band,130.0,2.804597255283034e-24,0,,,666.5625,706.7133178710938,241.42562866210938,985.6754150390625,985.6754150390625,241.42562866210938,0.0,56.468267471406755,74.1918120344408,2852.0,2347000.0000000005,669.0744946899221,967.2881525369603,289.9777732846384,0.24070776208355915,822.9312762973351,425.2432748512254,733.4475777506661,1995,369.8605893333687,369.86058933336864,True,406.99847071517445
RGI60-09.00332,09,09-02,(Yuzhny Island),55.4927,73.111,1.453,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.06749854478978816,0.05683215663234254,0.0,0.0,COPDEM,elevation_band,390.0,2.804597255283034e-24,0,,,676.8871459960938,667.2918090820312,543.4617309570312,804.0965576171875,804.0965576171875,543.4617309570312,0.0,55.48810980996144,73.0966546152319,1296.0,1453000.0,677.5903169066419,781.2309268598336,564.0623532745601,0.17290375509783754,1121.1419753086418,144.6748518582602,260.45521955059576,1995,69.07154313931846,69.07154313931845,True,484.38012450832724
RGI60-09.00333,09,09-02,(Severny Island),56.4412,74.2114,0.618,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.024812149176219985,0.017542362061685,0.0,0.0,COPDEM,elevation_band,190.0,2.804597255283034e-24,0,,,432.53594970703125,434.83953857421875,330.7481994628906,500.0563659667969,500.0563659667969,330.7481994628906,0.0,56.45418137255222,74.21520104105556,672.0,618000.0,433.1825738887708,482.66152667151766,356.4167233604112,0.2015064180654496,919.6428571428572,173.98392542721956,438.99836762215756,1995,127.3436490105113,127.34364901051129,True,407.00979447733096
RGI60-09.00334,09,09-02,(Severny Island),56.4041,74.2121,0.726,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.037539496044476935,0.021891058951408967,0.0,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,291.6947021484375,314.097412109375,122.00125885009766,446.7089538574219,446.7089538574219,122.00125885009766,0.0,56.40934743075473,74.2212960824253,1408.0,725999.9999999999,300.44336248856325,408.47822876593153,135.5114561061726,0.19801183070981876,515.625,314.7713677747593,311.41676771266896,1995,153.76721961709788,153.76721961709788,True,407.0156373679848
RGI60-09.00335,09,09-02,(Severny Island),57.2337,74.2534,1.874,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.13484803411317095,0.08063750810448189,0.0,0.0,COPDEM,elevation_band,220.0,2.804597255283034e-24,0,,,554.8115844726562,559.175537109375,347.95074462890625,679.4469604492188,679.4469604492188,347.95074462890625,0.0,57.282202573756194,74.25071881147935,2378.0,1874000.0,552.8436971538928,661.6717257010539,358.4568537037864,0.1289656357704027,788.0571909167369,50.62695511997889,111.85549442066346,1995,194.33408585989724,194.33408585989733,True,406.9068999141488
RGI60-09.00336,09,09-02,(Severny Island),56.0594,73.9088,1.591,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.11375044998439932,0.06438362335102929,0.0,0.0,COPDEM,elevation_band,70.0,2.804597255283034e-24,0,,,367.5875549316406,363.84320068359375,248.22659301757812,536.8078002929688,536.8078002929688,248.68711853027344,0.0,56.08553203666175,73.90072567969092,2352.0,1590999.9999999998,369.38881812180915,517.9502085283277,262.7688437270649,0.11024897615516092,676.4455782312924,337.7605949335991,449.18884740381543,1995,100.75570928805024,100.75570928805021,True,438.1258546022007
RGI60-09.00337,09,09-02,(Severny Island),57.1836,74.3263,5.215,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.4184114998935149,0.32938483263050167,0.0,0.0,COPDEM,elevation_band,280.0,2.804597255283034e-24,0,,,640.9267578125,659.3685913085938,390.0135498046875,855.83447265625,855.83447265625,390.0135498046875,0.0,57.25264538474552,74.32282888106201,2856.0,5215000.000000001,645.0273452494365,846.872913477804,413.83661749434276,0.15639560176807663,1825.9803921568632,573.0824686448889,882.0532365414253,1995,216.13253046710335,216.13253046710327,True,406.94087846036314
RGI60-09.00338,09,09-02,(Severny Island),57.5846,74.3649,1.53,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.0996325564021305,0.0610140192047745,0.0,0.0,COPDEM,elevation_band,190.0,2.804597255283034e-24,0,,,508.70751953125,522.852294921875,300.3727111816406,646.5346069335938,646.5346069335938,300.3727111816406,0.0,57.62976639839654,74.37138369720748,1998.0,1530000.0000000002,508.28873843150154,636.6408528308154,320.91273453270907,0.15967336825575368,765.7657657657658,113.87025078073304,317.6587526118857,1995,186.65345144338193,186.653451443382,True,406.8938293473728
RGI60-09.00339,09,09-02,(Severny Island),57.5631,74.3447,8.507,2000,Glacier,Land-terminating,False,Glacier or ice cap,1.077009015428133,0.6455375537460986,0.0,0.0,COPDEM,elevation_band,100.0,2.804597255283034e-24,0,,,565.468994140625,597.3494873046875,207.0697784423828,688.2435913085938,686.48388671875,207.0697784423828,0.006425948592411261,57.69241223222138,74.33625028431118,4488.0,8506999.999999998,558.6517865430314,667.6702166709522,236.25564782902373,0.097722277271293,1895.4991087344026,229.76109389060616,425.89084667722943,1995,354.57852770030496,354.57852770030496,True,406.89001061863354
RGI60-09.00340,09,09-02,(Severny Island),57.6256,74.407,0.486,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.01879609168209456,0.012606768772466026,0.0,0.0,COPDEM,elevation_band,110.0,2.804597255283034e-24,0,,,429.7247009277344,440.5379638671875,216.85092163085938,592.2742919921875,592.2742919921875,216.85092163085938,0.0,57.63516806132772,74.40006766306134,1200.0,485999.99999999994,433.79142700879146,570.2761188087884,236.35509384865568,0.2786931218038654,404.99999999999994,119.38334489662961,177.82676811373028,1995,158.50539925208693,158.5053992520869,True,406.90225051158495
RGI60-09.00341,09,09-02,(Severny Island),56.4574,74.3633,2.175,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.18045178813065701,0.09896585962231878,0.0,0.0,COPDEM,elevation_band,100.0,2.804597255283034e-24,0,,,506.4402160644531,510.2002258300781,239.36550903320312,709.7501220703125,709.7501220703125,239.36550903320312,0.0,56.48151255757263,74.37910221590153,2852.0,2175000.0,508.2855914497254,679.7457774248222,266.022955933407,0.14882657818791764,762.6227208976157,212.63675865128997,406.3888535169691,1995,230.01278032822066,230.01278032822074,True,407.06592823230994
RGI60-09.00342,09,09-02,(Severny Island),57.5373,74.4113,0.486,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.01869723168679245,0.012606768772466026,0.0,0.0,COPDEM,elevation_band,200.0,2.804597255283034e-24,0,,,511.5775451660156,514.06982421875,308.33306884765625,669.2069702148438,669.2069702148438,308.33306884765625,0.0,57.55382574382386,74.4041753854652,1240.0,485999.99999999994,515.1972834374827,659.7318406544787,326.5682594013828,0.2668993007101673,391.93548387096774,73.05943208934247,159.92669354960918,1995,160.84266788331527,160.8426678833153,True,406.91724300586947
RGI60-09.00343,09,09-02,(Severny Island),56.5169,74.3635,2.938,2000,Glacier,Land-terminating,False,Glacier or ice cap,0.2730861398329354,0.14964083754412533,0.00019917620103680506,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,366.1438903808594,365.3792419433594,128.49224853515625,633.3181762695312,633.3181762695312,128.49224853515625,0.0,56.5066983935273,74.38796844895307,4012.0,2938000.0000000005,371.70925319703366,632.8614285298243,139.02249208113653,0.12458575362040984,732.3030907278168,198.43164798564715,276.0215620448501,1995,195.02244384891918,195.02244384891915,True,407.0567982966231
